,사업자등록번호,데이터수집일자,기업명,기업영문명,대표자명,종업원수,종업원수기준년월,산업분류코드,산업분류코드설명,기업규모,기업형태,업태명,설립일,이메일주소,전화번호,팩스전화번호,우편번호,주소,상세주보,휴폐업구분,상태발생일자,휴폐업수정일,CRI등급,CRI기준일,결산일자,매출액,영업이익,자본총계금액,부채총계금액,자산총계금액,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
3424,4638703441,20210703,(주)오***,"O.NE PEOPLE Co., L***",조**,5.0,2020-04,62010,컴퓨터 프로그래밍 서비스업,중소기업,일반,,20180322,,07077768552,,07795,서울 강서구 마곡중앙8로1길 26,"404호 (마곡동,캐스트윈알앤디빌딩)",,,,C3,20210915,,,,,,,I,20221104,,
3425,6218107708,20210703,제이케이네트웍스***,JK Netwo***,김**,6.0,2015-10,42321,일반 통신 공사업,중소기업,일반,정보통신공사,20100830,jk5177@naver.com,070 41442700,055-314-3177,46988,부산광역시 사상구 새벽로 131,"6동 333호 (감전동,부산산업용재유통상가)",,,,C1,20210915,20121231,500708.0,16369.0,201401.0,48906.0,250307.0,I,20221104,,
3426,1208702810,20210703,(주)컴스정***,"COMSIT Co.,***",김**,14.0,2019-03,46522,통신·방송장비 및 부품 도매업,중소기업,일반,건설업,20101208,mskim@comsit.co.kr,02  21915525,02 4494372,05836,서울특별시 송파구 법원로9길 26,"제디-904호 905호 (문정동,에이치비지니스파크)",,,,C2,20210915,20181231,1962000.0,108000.0,1618000.0,1004000.0,2622000.0,I,20221104,,
3427,2028109985,20210703,쌍용정보통신***,SsangYong Information & Communications Co***,박**,612.0,2021-03,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,중견기업,코스닥등록,"건설업/도매/서비스/서비스업 외/소매/제조,도매",19811208,dslee@sicc.co.kr,02  22628114,02  22772385,04555,서울 중구 수표로 34,(저동2가),,,,B3,20210731,20201231,94411303.0,-13534435.0,26910511.0,59396847.0,86307358.0,I,20221104,,
3428,6158102914,20210703,(주)알컴***,"ALCOM SERVICE CO.,L***",유**,13.0,2019-03,47320,가전제품 소매업,중소기업,일반,건설업/도소매/서비스,20070730,clow75@daum.net,055 311 0200,055 3329899,50922,경남 김해시 호계로438번길 11,"2층 (부원동,케이티김해빌딩)",,,,B2,20211115,20201231,1068141.0,-28930.0,1017415.0,197951.0,1215367.0,I,20221104,,
3429,5148102315,20210703,유토피아정보기술***,"UTOPIA INFORMATION TECHNOLOGY CO.,L***",김**,4.0,2019-03,47310,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",중소기업,일반,건설업/도소매/서비스/제조업,20050418,,053 472 1616,053 472 2626,42445,대구광역시 남구 봉덕남로 40-10,(봉덕동),,,,A3,20211115,20191231,134007.0,-107953.0,368621.0,120545.0,489166.0,I,20221104,,
3430,1218103288,20210703,(주)다인미디어***,"Dain Media System Co., L***",윤**,5.0,2019-03,42320,통신 공사업,중소기업,일반,건설업/도매업/서비스/소매업/제조업,20050428,,032 589 7289,032 589 7287,22530,인천 동구 방축로37번길 30,"3동 101호 (송현동,인천산업용품유통단지)",,,,A1,20211115,20201231,767660.0,30503.0,280136.0,63953.0,344089.0,I,20221104,,
3431,1312305973,20210703,아이엠인터***,IM Internatio***,임**,1.0,2006-03,33992,"라이터, 연소물 및 흡연용품 제조업",중소기업,폐업,"도,소매,무역",20051111,,032 469 2050,032 469 2274,21630,인천 남동구 함박뫼로 351,남동공단 3층 (남촌동),폐업,20210521,20210521,D,20210601,20191231,2099558.0,254588.0,175339.0,430991.0,606330.0,I,20221104,,
3432,1238102615,20210703,이앤비정보통신***,"E&B TELECOM CO.,L***",변**,122.0,2020-12,46522,통신·방송장비 및 부품 도매업,중소기업,외감,건설/제조,20000517,enbtele@yahoo.co.kr,031 436 04604   ,031 436 0465,14059,경기 안양시 동안구 흥안대로439번길 55,(관양동),,,,A2,20211115,20201231,43429154.0,1988909.0,10764307.0,10596191.0,21360497.0,I,20221104,,
3433,6148102392,20210703,에스케이텔레콤씨에스티원***,"SK Telecom CS T1 Co., L***",조세프패트***,43.0,2020-12,63999,그 외 기타 정보 서비스업,대기업,외감,스포츠 클럽 운영업,20190712,,23161751,,06100,서울특별시 강남구 선릉로 627,(논현동),,,,B1,20211115,20201231,12479234.0,-11020323.0,36166421.0,14020717.0,50187138.0,I,20221104,,
3434,1378606710,20210703,(주)**,Nan***,김**,4.0,2019-03,47312,통신기기 소매업,중소기업,일반,소매업,20120618,,07046100534,032 5697479,22636,인천광역시 서구 완정로165번안길,"1, 506호 (왕길동,이편한프라자)",,,,C3,20211130,20141231,4141926.0,43777.0,225637.0,504031.0,729668.0,I,20221104,,
3435,1238600596,20210703,(주)넥***,"Next4 Co., L***",윤**,4.0,2020-04,46522,통신·방송장비 및 부품 도매업,중소기업,일반,서비스 외,20110614,ymh@next4.kr,031 3816602,031 3816603,14056,경기도 안양시 동안구 학의로 282,"B동 6층 619호 (관양동,금강펜테리움아이티타워)",,,,B2,20211130,20201231,3472153.0,193217.0,903534.0,2136886.0,3040420.0,I,20221104,,
3436,1088108345,20210703,(주)제이엠애니***,"JM ANIMATION CO.,L***",정*,3.0,2019-03,59112,애니메이션 영화 및 비디오물 제작업,중소기업,폐업,"도매,제조",20031230,meejj@hanmail.net,02  20287259,02  20287255,08377,서울특별시 구로구 디지털로33길,"48, 601호 (구로동,대륭포스트타워7차)",폐업,20210420,20210420,D,20210507,20141231,122450.0,-905607.0,2935537.0,5571518.0,8507055.0,I,20221104,,
3437,2068603500,20210703,(주)***,"NETRON Co.,***",우**,23.0,2019-03,58222,응용 소프트웨어 개발 및 공급업,중소기업,일반,서비스업,20130625,ms@netronkorea.com,02-6447-2550,02-6499-2552,04401,서울 용산구 대사관로31길 25,1층 (한남동),,,,B1,20210815,20181231,10019000.0,103000.0,425000.0,1738000.0,2163000.0,I,20221104,,
3438,2068609732,20210703,(주)베러웨이시***,Better Way Syst***,양*,189.0,2021-08,85709,기타 교육 지원 서비스업,중소기업,외감,서비스업 외,20140313,bw4874@hanmail.net,070-4099-0470,0262800264,04796,서울특별시 성동구 아차산로11길 30,"3층 303호 (성수동2가,삼성아파트형공장)",,,,C3,20210815,20201231,25178312.0,-619070.0,-1507365.0,14598331.0,13090965.0,I,20221104,,
3439,4798109031,20210703,(주)마스***,"masterbd., ***",이**,5.0,2020-04,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반,소프트웨어자문개발공급,20161004,,03151829190,031 9350451,08504,서울특별시 금천구 서부샛길 606,"B동 21층 2101호, 2102호 (가산동,디폴리스지식산업센터)",,,,C3,20210831,20201231,12649.0,-36202.0,67572.0,431582.0,499155.0,I,20221104,,
3440,1221605729,20210703,티에스엔터프***,TS Enterpr***,이**,0.0,2016-05,62010,컴퓨터 프로그래밍 서비스업,중소기업,일반,도매/도소매/서비스/소매/제조,20080103,, 07075546278,,21363,인천 부평구 원적로,"419, 3층 (산곡동)",,,,C3,20210815,20201231,122114.0,38023.0,-9253.0,202533.0,193280.0,I,20221104,,
3441,1058702267,20210703,(주)아울***,"Aul Nest Co., L***",정**,8.0,2019-03,62010,컴퓨터 프로그래밍 서비스업,중소기업,일반,도매/도소매/서비스/소매/연구개발업/제조,20120914,,02  742 3021,05070825240,06373,서울특별시 강남구 자곡로 174-10,"318호 (자곡동,에이스타워)",,,,C2,20210815,20201231,1593057.0,385572.0,2457370.0,2276683.0,4734053.0,I,20221104,,
3442,1308607211,20210703,(주)에스엔***,SND T***,김**,8.0,2019-03,62010,컴퓨터 프로그래밍 서비스업,중소기업,일반,서비스.제조업.도소매,20121025,sndtech@snd-tech.co.kr,032 620 3644,07042251025,14449,경기도 부천시 석천로,"397, 301동 907호 (삼정동,부천테크노파크쌍용3차)",,,,C2,20210815,20151231,964124.0,51897.0,199141.0,462489.0,661630.0,I,20221104,,
3443,2078105119,20210703,(주)한국소***,"Korea Software Labortory Co., ***",정**,25.0,2021-05,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반,서비스/제조,19980625,nymph5482@naver.com,02-499-1975,02-465-4977,08390,서울특별시 구로구 디지털로30길 31,"8층 805호 (구로동,코오롱디지털타워빌란트2차)",,,,B3,20210731,20201231,2524386.0,109953.0,1881327.0,848546.0,2729874.0,I,20221104,,
3444,1208604069,20210703,(주)비오테크***,"BeoTech Consulting.CO.,***",이**,16.0,2018-07,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반,도소매/서비스,20021201,creamylove@beotech.com,02 430 1528,02 430 0990,05829,서울특별시 송파구 중대로 130,"6층 (가락동,원전빌딩)",,,,C1,20210731,20171231,1507657.0,209773.0,1152984.0,653154.0,1806138.0,I,20221104,,
3445,3178101329,20210703,(주)세인전기정***,Sein Electric Information Communicat***,임*,2.0,2019-03,42321,일반 통신 공사업,중소기업,일반,"건설업,도매",20140915,, 043 2520001,043-221-2580,28504,충북 청주시 청원구 대성로288번길 23-4,(우암동),,,,C2,20210915,20181231,986766.0,151181.0,406544.0,78902.0,485446.0,I,20221104,,
3446,1098602663,20210703,(주)엔디엠***,"NDM SYSTEM Co.,L***",김**,1.0,2016-05,26410,유선 통신장비 제조업,중소기업,일반,도매및소매업/서비스업/제조업,20140227,,07046245749,05077113282,16860,경기도 용인시 수지구 성복2로 17,"202호 (성복동,골드프라자1)",,,,C3,20210915,20191231,156444.0,4416.0,53797.0,86200.0,139997.0,I,20221104,,
3447,5298100361,20210703,(주)알에프***,"RF KOREA Co.,L***",신**,8.0,2021-05,42321,일반 통신 공사업,중소기업,일반,건설업/도매　및　소매업/서비스/제조업,20150313,rfkshs@naver.com,02-853-8381,02-853-8415,08589,서울 금천구 가산디지털1로 119,"A동 606호 (가산동,SK트윈테크타워)",,,,B2,20210915,20201231,1768220.0,70246.0,747819.0,635945.0,1383764.0,I,20221104,,
3448,2678603673,20210703,(주)발해정***,BAL***,정**,8.0,2018-08,42000,전문직별 공사업,중소기업,일반,건설통신/도매 및 소매업/제조업,20170715,,02 6428 2791,02 333 2795,03962,서울 마포구 방울내로11길,"14, 401호 (망원동,아브라함빌딩)",,,,C3,20210915,20171231,991186.0,-2375.0,175254.0,558748.0,734001.0,I,20221104,,
3449,1938701869,20210703,(주)서정아***,Seojeong-***,정**,8.0,2021-06,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반,건설업/도소매/서비스,20160415,hsjeong83@gmail.net,041-415-0300,050-5330-3184,31131,충남 천안시 동남구 버들로 40,"201호 (문화동,천안시지식산업센터)",,,,B2,20210915,20201231,1942367.0,60407.0,264270.0,178158.0,442427.0,I,20221104,,
3450,2208701354,20210703,노키아솔루션앤네트웍스***,Nokia Solutions and Networks Korea L***,토마스**,294.0,2020-12,46522,통신·방송장비 및 부품 도매업,중견기업,외감,서비스 외,20070101,,02  34506500,02  34506518,06182,서울 강남구 영동대로 417,4층 (대치동),,,,B3,20211115,20201231,535561296.0,7232171.0,41377976.0,370256809.0,411634785.0,I,20221104,,
3451,6218101277,20210703,(주)대***,DAELIMTECH Co.***,김**,8.0,2021-05,42321,일반 통신 공사업,중소기업,일반,건설/도소매/서비스/제조업,20060522,dltech@dltech.co.kr,051-441-5151,051-441-4700,53212,경남 거제시 연초면 죽토로 2,"301호 (죽토리,오피스텔)",,,,A2,20211115,20201231,1932690.0,72299.0,1351778.0,88525.0,1440303.0,I,20221104,,
3452,7188104938,20210703,(주)오투정***,O2 Information Communicat***,양**,4.0,2019-03,42321,일반 통신 공사업,중소기업,일반,,20160627,,  0234373838,02-3437-3838,05040,서울특별시 광진구 아차산로51길,"86, B01호호 (구의동)",,,,B3,20211115,20191231,526859.0,37514.0,330824.0,103553.0,434377.0,I,20221104,,
3453,4058108564,20210703,(유)코스타정***,kostar communications L***,유**,5.0,2020-07,42322,내부 통신배선 공사업,중소기업,일반,건설업/도소매/서비스,20160607,,063 225 2351,063 225 2030,54959,전북 전주시 완산구 문학대6길 28-2,1층 (효자동3가),,,,A1,20211117,20201231,547489.0,172518.0,383034.0,69512.0,452546.0,I,20221104,,
3454,2158609655,20210703,민네트워크***,"Min Network Co., L***",황**,8.0,2021-01,42320,통신 공사업,중소기업,일반,건설업/도.소매/도매 및 소매업/서비스/제조,20030624,hwang-007@hanmail.net,02-415-0767,02-415-0976,05708,서울특별시 송파구 양재대로62길 8,"6층 615호 (가락동,금강빌딩)",,,,B2,20211115,20201231,958560.0,10933.0,938759.0,117849.0,1056608.0,I,20221104,,
3455,1358102097,20210703,(주)형제***,"Hyungje Powertel Co., L***",윤**,12.0,2019-03,42322,내부 통신배선 공사업,중소기업,일반,건설/건설업/도매업/서비스업/소매업,20010224,,031 233 3636,031 322 6226,17039,경기 용인시 처인구 양지면 한터로,349 (주북리),,,,A3,20211129,20201231,2495189.0,149597.0,2366929.0,899879.0,3266808.0,I,20221104,,
3456,2018102971,20210703,태성전기통신***,"TAESUNG ELECTRIC and TELECOM. CO., L***",박근서외 ***,65.0,2019-03,42311,일반전기 공사업,중소기업,일반,건설업/도매/제조,19900117,taesungco@hanmail.net,02  22782200,02  22781988,04794,서울 성동구 아차산로 103,"607호 (성수동2가,영동테크노타워)",,,,A3,20211115,20201231,24745995.0,1178621.0,6938644.0,2533089.0,9471732.0,I,20221104,,
3457,2048104351,20210703,이앤씨텔레콤***,"ENC TELECOM CO.,L***",김**,70.0,2019-03,26400,통신 및 방송 장비 제조업,중소기업,일반,"건설/도, 소매/서비스",20010525,enctel@empal.com,02  20439400,02  20439402,05700,서울 송파구 오금로 300,"402호 (가락동,김해빌딩)",,,,B1,20211115,20191231,7362822.0,311775.0,2418135.0,1134898.0,3553033.0,I,20221104,,
3458,1098100630,20210703,(주)***,"KOENG CO., L***",김**,16.0,2021-04,29190,기타 일반 목적용 기계 제조업,중소기업,일반,기계/제조,19990121,export@koeng.com,02  838 6300,02  839 4700,08589,서울 금천구 가산디지털1로,"119, B동 806호 (가산동,에스케이트윈테크타워)",,,,B2,20210815,20201231,2923914.0,-539528.0,2865408.0,2605711.0,5471119.0,I,20221104,,
3459,1138603380,20210703,(주)이***,EZEN***,전**,6.0,2020-04,62010,컴퓨터 프로그래밍 서비스업,중소기업,일반,서비스,20140620,,010 6203 0869,050 4280 0869,08503,서울특별시 금천구 가산디지털2로 166,"7층 724호 (가산동,에이스케니원타워)",,,,B2,20210831,20191231,1696570.0,36671.0,112821.0,286747.0,399568.0,I,20221104,,
3460,8388802178,20210703,(주)오렌지씨***,"ORANGE SECURITY CO., L***",최**,4.0,2020-09,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반,서비스,20160322,,02-6952-3952,--,06271,서울 강남구 남부순환로 2645,"501-5호 (도곡동,한독빌딩)",,,,B3,20210831,20191231,484725.0,18180.0,100301.0,209797.0,310098.0,I,20221104,,
3461,2208609658,20210703,(주)데이***,"Data Rex Co., L***",김**,14.0,2019-03,42320,통신 공사업,중소기업,일반,"도소매,제조,건설,서비스",20030402,stkim@datarex.co.kr,02  468 0442,02  20242581,04790,서울 성동구 성수일로 77,"804호 (성수동1가,서울숲아이티밸리)",,,,B1,20210915,20181231,3164167.0,158960.0,3033419.0,1276326.0,4309745.0,I,20221104,,
3462,2118701271,20210703,(주)엔***,"Enspert, I***",이**,50.0,2012-03,26422,이동전화기 제조업,중소기업,일반,"제조,도소매,서비스",20010915,sobae@nexilion.com,02-6003-9340,02  60039322,06156,서울특별시 강남구 삼성로 547,"5층 (삼성동,비케이타워)",폐업취소,,20161207,C2,20210915,20191231,,-433819.0,-13343112.0,13635286.0,292174.0,I,20221104,,
3463,4098607677,20210703,(주)바***,VARN I***,박**,7.0,2019-03,58222,응용 소프트웨어 개발 및 공급업,중소기업,일반,서비스 외,20120613,admin@fairappl.org,062-602-7850,062-602-7848,61008,광주광역시 북구 첨단과기로,"333, 403-1호 (대촌동,광주테크노파크)",,,,C3,20210915,20171231,853237.0,244236.0,386807.0,213181.0,599988.0,I,20221104,,
3464,2118703490,20210703,(주)에이스***,"Ace Soultion Co.,L***",김기홍외 ***,30.0,2019-03,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반,서비스 외,20020411,ace@acesolution.co.kr,02-534-3702,02  534 3703,07299,서울 영등포구 경인로 775,"1동 1209호 (문래동3가,에이스하이테크시티)",,,,C2,20210731,20181231,2375961.0,72550.0,1474639.0,346539.0,1821178.0,I,20221104,,
3465,6818604335,20210703,(주)***,sal***,안상원외***,11.0,2019-03,56100,음식점업,중소기업,일반,도소매/서비스/소매업/제조업,20150204,,01046339189,        ,06236,서울특별시 강남구 테헤란로22길 9,"3층, 4층 (역삼동,아름다운빌딩)",,,,B2,20210815,20201231,11263615.0,412298.0,1404117.0,1801456.0,3205573.0,I,20221104,,
3466,2648106019,20210703,(주)너울엔터테***,"NeoulEntertainment Co.,***",송**,42.0,2018-09,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반,서비스,20121114,,  02 5862028,02 5862029,06168,서울특별시 강남구 삼성로96길 6,"15층 1510호 (삼성동,엘지트윈텔)",,,,C2,20210815,20171231,988992.0,-1670149.0,-631399.0,5715703.0,5084304.0,I,20221104,,
3467,2648103423,20210703,(주)슈퍼***,"super planet co., l***",박**,32.0,2019-03,62010,컴퓨터 프로그래밍 서비스업,중소기업,일반,서비스,20120809,,02-6212-9221,,06036,서울특별시 강남구 도산대로 145,"10층 (신사동,인우빌딩)",,,,C2,20210815,20171231,622500.0,-190249.0,21110.0,670592.0,691702.0,I,20221104,,
3468,2038804722,20210703,(주)***,GLOOVIR I***,배**,8.0,2019-03,58222,응용 소프트웨어 개발 및 공급업,중소기업,일반,시스템  소프트웨어 개발 및 공급업,20160609,byoungmin.bae@gloovir.com, 042 8619777,070-4415-7888,34111,대전광역시 유성구 가정북로 96,"413호 (장동,대전경제통상진흥원)",,,,C2,20211031,20181231,1033000.0,445000.0,637000.0,156000.0,793000.0,I,20221104,,
3469,8128101350,20210703,(주**,B**,안**,5.0,2020-04,42321,일반 통신 공사업,중소기업,일반,건설업/도소매/서비스/제조업,20160726,,063-287-1919,063-561-1719,56444,전북 고창군 고수면 고수농공단지길 58,(봉산리),,,,A3,20211115,20201231,470090.0,-3005.0,204611.0,51630.0,256241.0,I,20221104,,
