,사업자등록번호,데이터수집일자,기업명,대표자명,전화번호,팩스전화번호,우편번호,주소,상세주소,기업형태,기업규모,공기업구분,산업분류코드,산업분류코드설명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
4803,1058100598,20210818,(주)산들네***,안**,02  63741500,02  32732070,07217,서울 영등포구 당산로 171,"1001호 (당산동4가,금강펜테리움아이티타워)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4804,1148105304,20210818,양재아이티***,김**,02-1522-7422,02-2025-2778,08505,서울 금천구 가산디지털2로 123,"313호 (가산동,월드메르디앙2차)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4805,2208603313,20210818,(주)닷넷***,김**,02-566-3535,02  566 8882,13531,경기 성남시 분당구 판교역로,"109, C동 407호 (백현동,SKHUB오피스텔)",일반,중소기업,일반기업,58200,소프트웨어 개발 및 공급업,I,20221104,,
4806,1208106792,20210818,(주)온앤온정보***,김**,02  478 8360,02-478-8366,05339,서울특별시 강동구 천호대로,"1095, 상가 301호 (천호동,현대타워아파트)",일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",I,20221104,,
4807,1208606330,20210818,엠투엠글로벌***,김**,02-6956-3955,070-8677-0050,08377,서울 구로구 디지털로33길 50,"403호 (구로동,벽산디지털밸리7차)",일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",I,20221104,,
4808,5028608360,20210818,(주)신***,최**,054 371 2600,054-373-2816,38330,경북 청도군 화양읍 청화로 54,(범곡리),일반,중소기업,일반기업,42311,일반전기 공사업,I,20221104,,
4809,4028601038,20210818,(주)라온정***,오**,063-353-6882,063-635-0472,30128,세종 한누리대로 312,"706호 (나성동,노?비즈니스타운)",일반,중소기업,일반기업,75310,경비 및 경호 서비스업,I,20221104,,
4810,1208107139,20210818,(주)믿음정***,김**,02  564 5599,02  565 2238,06781,서울 서초구 언남12길,"29-12, 201호 (양재동)",일반,중소기업,일반기업,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업,I,20221104,,
4811,1098602476,20210818,(주)***,장**,02  36650090,02-3665-9779,34046,대전광역시 유성구 유성대로1689번길 8-7,1층 지-2 (전민동),일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
4812,3148106069,20210818,닉스테크놀로지***,김**,042-485-7105,042-485-7170,35209,대전 서구 청사로 220,"4층 401호 (둔산동,수협중앙회빌딩4층)",일반,중소기업,일반기업,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업,I,20221104,,
4813,1358108407,20210818,젠스코리아***,유**,070 74950200,032 623 6319,21315,인천광역시 부평구 부평대로,"293, 714호 (청천동,부평테크시티)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4814,1138104122,20210818,(주)**,이**,02-533-4550,02-533-4585,06562,서울 서초구 방배로 205,"신관 4층 (방배동,대명빌딩)",코스닥등록,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업,I,20221104,,
4815,1218606352,20210818,성일(**,정**,,,22124,인천광역시 남구 석정로433번길,"40, 101호 (주안동)",일반,중소기업,일반기업,41000,종합 건설업,I,20221104,,
4816,1218108458,20210818,(주)지***,정**,032-584-4848,02-2628-0866,08501,서울특별시 금천구 가산디지털1로 219,"805호 (가산동,벽산디지털밸리6차)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4817,6168106251,20210818,(주)넥스***,강**,064 721 8118,064 726 0816,63309,제주도 제주시 첨단로,"245-13, 2층 (영평동)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4818,2208100164,20210818,에스케이커뮤니케이션즈***,이**, 07074011471,02  360 6131,04637,서울특별시 중구 소월로2길 30,"(남대문로5가,티타워)",외감,대기업,일반기업,63120,포털 및 기타 인터넷 정보 매개 서비스업,I,20221104,,
4819,1148606666,20210818,(주)아이포트***,김**,0505333 8288,02  62803850,04522,서울 중구 남대문로9길 24,"1102호 (다동,패스트파이브타워)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
4820,2068607831,20210818,(주)아이***,최**,02  60857085,02  786 6085,08389,서울 구로구 디지털로26길 5,"301호 (구로동,에이스하이엔드타워1차)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업,I,20221104,,
4821,4108600976,20210818,(주)***,신**,,,58217,전라남도 나주시 우정로 77,"108동 903호 (빛가람동,중흥1차)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업,I,20221104,,
4822,6168105296,20210818,(주)케이씨티브이제***,공대인외 ***,064 741 7777,064 748 0125,63142,제주도 제주시 아연로,2 (연동),외감,중소기업,일반기업,60222,유선방송업,I,20221104,,
4823,4028101443,20210818,(주)아이티스***,전**,063 232 1550,063 232 1551,54853,전라북도 전주시 덕진구 반룡로,"109 (팔복동2가,테크노파크)",일반,중소기업,일반기업,58220,시스템ㆍ응용 소프트웨어 개발 및 공급업,I,20221104,,
4824,3148104704,20210818,(주)케이쓰***,이**,042 861 8551,042 863 0301,34126,대전 유성구 대덕대로512번길 30,3층 (도룡동),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4825,2208603690,20210818,(주)크림***,정**,010-3604-8311,,06116,서울특별시 강남구 논현로119길 16,5동 (논현동),일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",I,20221104,,
4826,1198609831,20210818,(주)하이네***,이**,070 71635000,070-8965-5101,08750,서울 관악구 봉천로27길 62,(봉천동),일반,중소기업,일반기업,42322,내부 통신배선 공사업,I,20221104,,
4827,2208807910,20210818,(주)소프트***,이**,070-8202-1312,02-6919-2632,06620,서울 서초구 서초대로78길 5,"6층 (서초동,대각빌딩)",일반,중소기업,일반기업,58200,소프트웨어 개발 및 공급업,I,20221104,,
4828,1138103225,20210818,(주)***,이**,02-6675-1235,02-6675-1204,08377,서울특별시 구로구 디지털로33길 28,"1001호 (구로동,우림이비지센터)",코스닥등록,중견기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",I,20221104,,
4829,1378107481,20210818,(주)투***,이**,02-1577-4550,032-363-4305,21315,인천 부평구 부평대로 301,"901호 (청천동,남광센트렉스)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4830,1018100111,20210818,(주)마***,최고외***,02-2262-5237,02-2262-5333,04615,서울 중구 퇴계로 286,"10층 (쌍림동,쌍림빌딩)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4831,6158108695,20210818,(주)퓨전***,정**,055-329-5858,055-329-5858,58228,전라남도 나주시 남평읍 교원교촌길,91 (교촌리),일반,중소기업,일반기업,47300,가전제품 및 정보통신장비 소매업,I,20221104,,
4832,2068102739,20210818,(주)비***,정**,02-723-3591,02-6455-3591,03173,서울특별시 종로구 새문안로3길 30,"601-3호 (내수동,대우빌딩복합동)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4833,2208105389,20210818,한국아이티진흥***,문**,02-565-6544,02-565-6599,07207,서울 영등포구 양평로21가길 19,"(양평동5가,우림라이온스밸리1차 비동6층)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4834,1828706640,20210818,에이치솔루션***,최**,,,10387,경기 고양시 일산서구 강성로 147,"505-5호 (주엽동,동문시티프라자)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4835,1138106566,20210818,(주)미래아***,김**,02-557-5267,02-557-5268,03150,서울 종로구 삼봉로 81,"735호 (수송동,두산위브파빌리온)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업,I,20221104,,
4836,1068105585,20210818,(주)미래아***,박**,02  62334700,02  20275509,08512,서울 금천구 디지털로9길,"68, 301호 부터 310호, 1109호 부터 1110호, 1801호 부터 1805호 (가산동,대)",외감,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4837,1208606157,20210818,(주)윈즈***,김**,02-6000-3301,02-6000-3304,06164,서울 강남구 영동대로 511,"1908호 (삼성동,무역센타무역회관)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4838,1208103356,20210818,(주)스마트넷테크***,김**,031 80903500,031 80903507,13929,경기도 안양시 동안구 동편로20번길 9,"5층 6층 7층 (관양동,스마트넷빌딩)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4839,1208600823,20210818,엠케이얼라이언스***,구**,02-497-0774,02-497-0771,04799,서울 성동구 아차산로17길 49,"615호 (성수동2가,생각공장데시앙플렉스)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4840,2118702127,20210818,(주)***,김**,02-514-6123,02  514 6124,07299,서울 영등포구 경인로 775,"1동 218호 (문래동3가,에이스하이테크시티)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4841,1138101237,20210818,에스엠티정보기술***,이**,02 861 7100,02 861 7009,08505,서울특별시 금천구 가산디지털2로,"115, 1102호 (가산동,대륭테크노타워3차)",일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",I,20221104,,
4842,1248106692,20210818,디비비전***,이**,02-3272-9737,02  32729027,08512,서울 금천구 디지털로9길 68,"809호 (가산동,대륭포스트타워5차)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4843,5028108883,20210818,(주)아이디정보***,박**,053-745-4160,053-745-4165,42250,대구광역시 수성구 알파시티1로35길 9,(대흥동),일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4844,2208109483,20210818,(주)공관프***,엄**,02 3486 1977,02 6281 8321,12982,경기 하남시 하남대로 947,"B동 1415호 (풍산동,하남테크노밸리 유1센터)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4845,6138108280,20210818,(주)**,오**,055 742 2741,055 742 2743,52756,경상남도 진주시 장대로 38,(장대동),외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4846,6848602082,20210818,가람정보통신***,박**, 061 3319280,031-331-9281,58217,전남 나주시 빛가람로 741,"302호 (빛가람동,빛프라자)",일반,중소기업,일반기업,42321,일반 통신 공사업,I,20221104,,
4847,1058605562,20210818,(주)개미집***,박**,02  60935577,02  60935573,07333,서울특별시 영등포구 국제금융로8길 11,"932호 (여의도동,대영빌딩)",일반,중소기업,일반기업,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업,I,20221104,,
4848,1148601255,20210818,(주)어빌리티시***,신**,02  514 0220,02  21158660,05837,서울특별시 송파구 송파대로 111,"205동 503호, 513호~515호 (문정동,파크하비오 하비오타워)",외감,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4849,8611802014,20210818,가람정***,이**,051 891 5225,,47369,부산 부산진구 신암로,"49-1, 1층 (범천동)",일반,중소기업,일반기업,41000,종합 건설업,I,20221104,,
4850,2208607777,20210818,오티아이***,이**,02-2058-0395,02  20580396,08390,서울 구로구 디지털로26길 123,"1605호 1606호 (구로동,지플러스타워)",외감,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4851,1598806734,20210818,(유)씨앤***,정**,063 466 0088,063 468 8685,54101,전북 군산시 공단대로 248,3층 (수송동),일반,중소기업,일반기업,41121,사무·상업용 및 공공기관용 건물 건설업,I,20221104,,
4852,6148102392,20210818,에스케이텔레콤씨에스티원***,조세프패트***,23161751,,06100,서울특별시 강남구 선릉로 627,(논현동),외감,대기업,일반기업,63999,그 외 기타 정보 서비스업,I,20221104,,
4853,5048504267,20210818,(주)진두아이에스대***,손**, 053 4214001,,41952,대구광역시 중구 동덕로,64-15 (대봉동),외감,중견기업,일반기업,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",I,20221104,,
4854,5028608010,20210818,(주)이수정***,이**,070 88190041,053 944 9002,42262,대구광역시 수성구 천을로,48 (시지동),일반,중소기업,일반기업,42322,내부 통신배선 공사업,I,20221104,,
4855,6858103991,20210818,메디아***,민**,00  000 0000,00  000 0000,01811,서울특별시 노원구 공릉로,"232, 404호 (공릉동,서울과학기술대학교 제1창업보육센터)",일반,중소기업,일반기업,58200,소프트웨어 개발 및 공급업,I,20221104,,
4856,1098603822,20210818,(주)유***,이**,02 2653 9880,02 2653 9887,07667,서울 강서구 등촌로51길 14,"2층 201호 (등촌동,태진빌딩)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업,I,20221104,,
4857,5138104706,20210818,성진산업***,정**,054 9721355,054 9721357,39851,경상북도 칠곡군 가산면 다부거문1길,40 (다부리),일반,중소기업,일반기업,26410,유선 통신장비 제조업,I,20221104,,
4858,7838500074,20210818,(주)에***,"박정호,***",02  64003902,,13558,경기 성남시 분당구 성남대로343번길,9 (정자동),일반,중소기업,일반기업,,,I,20221104,,
4859,2118707644,20210818,(주)***,조**,02-3449-0300,02-3447-7786,06047,서울특별시 강남구 도산대로 222,"5층, 6층, 7층, 8층 (논현동,호산빌딩)",일반,중소기업,일반기업,73209,"패션, 섬유류 및 기타 전문 디자인업",I,20221104,,
4860,1978609015,20210818,(주)리마보안***,이준영외***,,,30066,세종 연동면 송암로 197,"1층 (노송리,퓨처밸리)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업,I,20221104,,
4861,1148105983,20210818,(주)잘***,이**,02-544-5150,02-544-4662,06551,서울 서초구 동작대로 230,"5층 (방배동,화련회관)",일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업",I,20221104,,
4862,1058601100,20210818,(주)네***,최**,02 330 0800,02  330 0899,06159,서울 강남구 삼성로95길 23,"4층 (삼성동,남양빌딩)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4863,1208604069,20210818,(주)비오테크***,이**,02 430 1528,02 430 0990,05829,서울특별시 송파구 중대로 130,"6층 (가락동,원전빌딩)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업,I,20221104,,
4864,1168105188,20210818,(주)동심하***,박**,02-780-7464,02-780-7467,07345,서울 영등포구 63로 32,"723호 (여의도동,라이프콤비빌딩)",일반,중소기업,일반기업,62022,컴퓨터 시설 관리업,I,20221104,,
